Starting up http-server, serving ./
Available on:
  http://127.0.0.1:8080
  http://127.0.0.1:8080
  http://85.214.111.42:8080
Hit CTRL-C to stop the server
[Sun Sep 10 2017 15:37:58 GMT+0200 (CEST)] "GET /app/components/4_error/error.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[Sun Sep 10 2017 15:37:58 GMT+0200 (CEST)] "GET /bower_components/angular/angular.min.js.map" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[Sun Sep 10 2017 15:37:58 GMT+0200 (CEST)] "GET /bower_components/angular-ui-router/release/angular-ui-router.min.js.map" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[Sun Sep 10 2017 15:37:58 GMT+0200 (CEST)] "GET /bower_components/angular-websocket/dist/angular-websocket.min.js.map" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[Sun Sep 10 2017 15:37:58 GMT+0200 (CEST)] "GET /bower_components/angular-animate/angular-animate.min.js.map" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[Sun Sep 10 2017 15:37:58 GMT+0200 (CEST)] "GET /bower_components/angular-local-storage/dist/angular-local-storage.min.js.map" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[Sun Sep 10 2017 15:37:58 GMT+0200 (CEST)] "GET /app/components/0_login/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[Sun Sep 10 2017 15:37:58 GMT+0200 (CEST)] "GET /images/login-bg.jpg" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[Sun Sep 10 2017 15:37:58 GMT+0200 (CEST)] "GET /images/wildsow.png" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[Sun Sep 10 2017 15:38:03 GMT+0200 (CEST)] "GET /app/components/1_overview/overview.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
[Sun Sep 10 2017 15:38:03 GMT+0200 (CEST)] "GET /images/wildsow2.png" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
